Прибор: ;Hydra-L (04); ; Интервал: ;2024-09-05 00:00:00; / ;2024-09-05 23:45:00;
Date;BME280_temp;BME280_pressure;BME280_humidity;
2024-09-05 05:53:09;30;759.48;37.28;
2024-09-05 05:54:11;30.01;759.49;37.28;
2024-09-05 05:55:10;30.01;759.48;37.27;
2024-09-05 05:56:09;30.01;759.5;37.26;
2024-09-05 05:57:09;30.02;759.5;37.26;
2024-09-05 05:58:08;30;759.51;37.26;
2024-09-05 05:59:09;30.02;759.49;37.25;
2024-09-05 06:00:11;30.03;759.49;37.23;
2024-09-05 06:01:09;30.04;759.5;37.24;
2024-09-05 06:02:10;30.04;759.49;37.22;
2024-09-05 06:03:11;30.03;759.5;37.21;
2024-09-05 06:04:09;30.04;759.48;37.21;
2024-09-05 06:05:14;30.04;759.49;37.21;
2024-09-05 06:06:10;30.04;759.5;37.19;
2024-09-05 06:07:10;30.06;759.52;37.19;
2024-09-05 06:08:11;30.04;759.52;37.18;
2024-09-05 06:09:10;30.03;759.48;37.18;
2024-09-05 06:10:14;30.03;759.5;37.17;
2024-09-05 06:11:11;30.04;759.49;37.17;
2024-09-05 06:12:10;30.05;759.5;37.15;
2024-09-05 06:13:09;30.05;759.52;37.14;
2024-09-05 06:14:11;30.05;759.5;37.13;
2024-09-05 06:15:11;30.05;759.51;37.13;
2024-09-05 06:16:09;30.05;759.52;37.12;
2024-09-05 06:17:09;30.04;759.56;37.12;
2024-09-05 06:18:09;30.03;759.57;37.12;
2024-09-05 06:19:12;30.01;759.54;37.12;
2024-09-05 06:20:12;30;759.56;37.1;
2024-09-05 06:21:12;29.99;759.57;37.1;
2024-09-05 06:22:10;29.98;759.57;37.1;
2024-09-05 06:23:12;29.98;759.58;37.09;
2024-09-05 06:24:11;29.97;759.59;37.1;
2024-09-05 06:25:12;29.96;759.59;37.1;
2024-09-05 06:26:11;29.95;759.58;37.09;
2024-09-05 06:27:11;29.94;759.57;37.09;
2024-09-05 06:28:11;29.94;759.55;37.09;
2024-09-05 06:29:11;29.93;759.57;37.07;
2024-09-05 06:30:14;29.92;759.58;37.08;
2024-09-05 06:31:11;29.93;759.6;37.07;
2024-09-05 06:32:11;29.92;759.57;37.08;
2024-09-05 06:33:10;29.93;759.58;37.07;
2024-09-05 06:34:12;29.95;759.61;37.08;
2024-09-05 06:35:12;29.95;759.58;37.08;
2024-09-05 06:36:10;29.95;759.57;37.06;
2024-09-05 06:37:11;29.96;759.54;37.05;
2024-09-05 06:38:10;29.96;759.56;37.05;
2024-09-05 06:39:12;29.95;759.55;37.05;
2024-09-05 06:40:12;29.94;759.57;37.05;
2024-09-05 06:41:12;29.95;759.57;37.04;
2024-09-05 06:42:11;29.95;759.56;37.04;
2024-09-05 06:43:11;29.94;759.56;37.04;
2024-09-05 06:44:11;29.93;759.57;37.03;
2024-09-05 06:45:13;29.93;759.56;37.03;
2024-09-05 06:46:12;29.93;759.59;37.03;
2024-09-05 06:47:13;29.92;759.57;37.03;
2024-09-05 06:48:14;29.93;759.56;37.01;
2024-09-05 06:49:13;29.92;759.57;37.01;
2024-09-05 06:50:13;29.94;759.55;37.02;
2024-09-05 06:51:11;29.96;759.55;37.01;
2024-09-05 06:52:13;29.97;759.57;37.01;
2024-09-05 06:53:12;29.97;759.59;37;
2024-09-05 06:54:11;29.98;759.6;36.98;
2024-09-05 06:55:13;29.97;759.59;36.98;
2024-09-05 06:56:12;29.97;759.59;36.98;
2024-09-05 06:57:13;29.96;759.59;36.98;
2024-09-05 06:58:14;29.96;759.6;36.97;
2024-09-05 06:59:13;29.95;759.58;36.97;
2024-09-05 07:00:13;29.94;759.57;36.97;
2024-09-05 07:01:14;29.94;759.57;36.96;
2024-09-05 07:02:15;29.94;759.56;36.95;
2024-09-05 07:03:12;29.94;759.6;36.95;
2024-09-05 07:04:13;29.94;759.57;36.95;
2024-09-05 07:05:15;29.95;759.62;36.93;
2024-09-05 07:06:14;29.95;759.61;36.93;
2024-09-05 07:07:13;29.97;759.63;36.94;
2024-09-05 07:08:15;29.97;759.62;36.92;
2024-09-05 07:09:12;29.98;759.6;36.92;
2024-09-05 07:10:13;29.98;759.64;36.91;
2024-09-05 07:11:16;29.97;759.64;36.91;
2024-09-05 07:12:14;29.97;759.68;36.9;
2024-09-05 07:13:14;29.96;759.68;36.9;
2024-09-05 07:14:15;29.96;759.66;36.9;
2024-09-05 07:15:16;29.95;759.67;36.89;
2024-09-05 07:16:13;29.95;759.64;36.89;
2024-09-05 07:17:14;29.94;759.65;36.89;
2024-09-05 07:18:13;29.97;759.65;36.88;
2024-09-05 07:19:13;29.94;759.65;36.88;
2024-09-05 07:20:15;29.94;759.64;36.88;
2024-09-05 07:21:13;29.93;759.64;36.86;
2024-09-05 07:22:13;29.93;759.61;36.86;
2024-09-05 07:23:13;29.93;759.63;36.86;
2024-09-05 07:24:13;29.93;759.63;36.85;
2024-09-05 07:25:15;29.94;759.65;36.85;
2024-09-05 07:26:16;29.93;759.66;36.84;
2024-09-05 07:27:15;29.96;759.64;36.84;
2024-09-05 07:28:17;29.96;759.66;36.84;
2024-09-05 07:29:14;29.95;759.67;36.83;
2024-09-05 07:30:14;29.94;759.67;36.83;
2024-09-05 07:31:17;29.94;759.66;36.83;
2024-09-05 07:32:14;29.94;759.71;36.83;
2024-09-05 07:33:14;29.92;759.69;36.82;
2024-09-05 07:34:14;29.93;759.73;36.82;
2024-09-05 07:35:14;29.96;759.74;36.81;
2024-09-05 07:36:14;29.96;759.73;36.81;
2024-09-05 07:37:14;29.97;759.75;36.79;
2024-09-05 07:38:15;29.97;759.73;36.78;
2024-09-05 07:39:15;29.99;759.76;36.77;
2024-09-05 07:40:17;29.99;759.77;36.77;
2024-09-05 07:41:16;29.96;759.73;36.77;
2024-09-05 07:42:15;29.97;759.77;36.76;
2024-09-05 07:43:15;29.97;759.77;36.76;
2024-09-05 07:44:15;29.96;759.76;36.76;
2024-09-05 07:45:15;29.96;759.75;36.75;
2024-09-05 07:46:15;29.95;759.75;36.75;
2024-09-05 07:47:18;29.95;759.77;36.75;
2024-09-05 07:48:15;29.95;759.79;36.75;
2024-09-05 07:49:18;29.93;759.77;36.73;
2024-09-05 07:50:17;29.93;759.78;36.73;
2024-09-05 07:51:15;29.92;759.8;36.73;
2024-09-05 07:52:15;29.92;759.83;36.72;
2024-09-05 07:53:16;29.92;759.83;36.72;
2024-09-05 07:54:17;29.92;759.82;36.72;
2024-09-05 07:55:17;29.91;759.83;36.72;
2024-09-05 07:56:15;29.92;759.85;36.71;
2024-09-05 07:57:16;29.9;759.8;36.72;
2024-09-05 07:58:17;29.91;759.81;36.71;
2024-09-05 07:59:18;29.93;759.83;36.7;
2024-09-05 08:00:18;29.95;759.82;36.7;
2024-09-05 08:01:19;29.97;759.84;36.69;
2024-09-05 08:02:18;29.98;759.83;36.68;
2024-09-05 08:03:17;30;759.85;36.67;
2024-09-05 08:04:16;30;759.83;36.66;
2024-09-05 08:05:19;30;759.84;36.66;
2024-09-05 08:06:18;29.99;759.86;36.64;
2024-09-05 08:07:19;30.01;759.88;36.65;
2024-09-05 08:08:19;30;759.88;36.65;
2024-09-05 08:09:19;30;759.9;36.63;
2024-09-05 08:10:19;30;759.89;36.63;
2024-09-05 08:11:19;30;759.88;36.62;
2024-09-05 08:12:20;30.01;759.88;36.61;
2024-09-05 08:13:19;30.03;759.89;36.61;
2024-09-05 08:14:18;30.03;759.9;36.6;
2024-09-05 08:15:19;30.04;759.91;36.6;
2024-09-05 08:16:17;30.05;759.93;36.59;
2024-09-05 08:17:17;30.04;759.92;36.58;
2024-09-05 08:18:20;30.05;759.94;36.58;
2024-09-05 08:19:20;30.06;759.98;36.57;
2024-09-05 08:20:19;30.06;759.97;36.56;
2024-09-05 08:21:17;30.06;759.96;36.56;
2024-09-05 08:22:20;30.06;759.96;36.56;
2024-09-05 08:23:20;30.07;759.95;36.54;
2024-09-05 08:24:21;30.06;759.97;36.53;
2024-09-05 08:25:18;30.07;759.96;36.53;
2024-09-05 08:26:18;30.06;759.95;36.52;
2024-09-05 08:27:18;30.06;759.96;36.52;
2024-09-05 08:28:18;30.06;759.96;36.51;
2024-09-05 08:29:21;30.06;759.95;36.5;
2024-09-05 08:30:20;30.06;759.93;36.5;
2024-09-05 08:31:21;30.06;759.93;36.49;
2024-09-05 08:32:18;30.07;759.93;36.49;
2024-09-05 08:33:18;30.06;759.92;36.49;
2024-09-05 08:34:21;30.06;759.93;36.47;
2024-09-05 08:35:19;30.07;759.93;36.47;
2024-09-05 08:36:18;30.08;759.91;36.46;
2024-09-05 08:37:18;30;759.91;36.38;
2024-09-05 08:38:19;29.87;759.94;36.19;
2024-09-05 08:39:19;29.83;759.91;36.07;
2024-09-05 08:40:19;29.78;759.95;35.92;
2024-09-05 08:41:19;29.81;759.92;35.85;
2024-09-05 08:42:19;29.72;759.91;35.77;
2024-09-05 08:43:19;29.73;759.91;35.68;
2024-09-05 08:44:19;29.7;759.91;35.63;
2024-09-05 08:45:19;29.72;759.94;35.58;
2024-09-05 08:46:19;29.66;759.92;35.44;
2024-09-05 08:47:19;29.7;759.94;35.39;
2024-09-05 08:48:21;29.73;759.95;35.31;
